Signal Strength (dBm),Network Latency (ms),Packet Loss (%),Connection Type,Network Congestion Level,Average Data Throughput (Mbps),Number of Users,Network Availability (%),Signal to Noise Ratio (SNR),Number of Active Connections,Weather (Temperature in °C),Wi-Fi Interference,Network Downtime (hours),Customer Satisfaction Score,Traffic Volume (GB)
-40.22921283124857,28.279586407345274,0.3639976423689405,2,0.8113599751186509,55.13637389000204,426,100.34594745784125,25.467830499869578,30,33.15042070338056,10.985006040146235,1.785859694003953,4.053503603473113,50.49021810098286
-52.52873352130968,44.38169201145702,0.4787140117243633,2,0.9071255454154862,52.640224489963536,294,99.01368645834401,29.829024635559783,75,24.648732333374728,8.23781616258532,1.1195028410668255,1.9774141305673902,83.89964229124249
-55.294537935283,31.65240050064925,0.40385281864894934,2,0.713505570478369,50.40321210739588,992,99.27589183014824,11.728659597660124,70,23.400429959934414,10.013275790286935,0.6421893888183365,5.47053684114903,102.33803142568169
-42.59168298768701,30.125218643297863,0.4948287209439729,1,0.7939363064071572,62.37130707788697,354,100.00526352850328,21.290921701328767,63,21.309857998604848,7.711116024865706,1.6313828992256896,4.621878565949208,87.95379172054682
-40.18706404734603,46.37211644702853,0.5687763848561769,3,0.7343370349795475,41.74907026664984,178,99.00247432129142,20.239406951935102,84,31.85637796125569,14.55369968965934,2.7337021182309624,4.061842604756256,80.49577474931073
-49.98152164076076,15.686451529455729,0.5995302900529222,1,0.7755504906465589,67.26335310456587,974,98.85222536596683,25.057040041820073,50,19.677182455218983,10.440130737863873,2.1240989685638976,5.286141586323529,94.40432742376157
-44.94268482295822,17.14400885947228,0.5814730721621681,3,0.5835453221889884,37.127768194959046,197,99.17916907444295,22.481848780897874,96,18.364813804092705,9.534142683507609,1.6260411134851567,2.6921925864315654,75.46973255705726
-43.29262042234559,13.841535290331677,0.46943679452143194,1,0.6511863719857875,57.81511725622424,249,99.53676253879213,24.145496687417705,47,17.591441764803537,10.162852837648247,1.5905039301350712,3.637667389473703,64.71513360205137
-53.71242116269192,33.72648186480055,0.5049591827661586,2,0.7395469440045583,35.948361400602174,885,99.26080338632917,8.595835063058164,42,33.309629804970086,8.093132333856948,2.165194656963845,5.009765975462088,66.6174742464157
-52.42652917683934,31.664931271151247,0.540787905089749,3,0.8212490944081979,46.8429444777304,913,99.6847687583614,19.964322820847467,17,22.737095033717956,11.540928205056002,2.03454345983225,6.176760184517673,59.42050937380946
-43.84562743422632,45.42736367279776,0.32422125760579273,3,0.6181865778362325,50.93309938060967,949,99.35788461594427,15.469122768939684,45,22.420579569171046,9.339084409432768,2.3261196106441844,3.5424940197255204,93.9063001979679
-41.574928606457455,32.4347507713677,0.5570584700119859,3,0.4966700888959873,45.13304651170486,546,99.32741573470943,15.597115550097847,42,24.60226574345173,18.721030855052334,2.871832645107089,2.223948560446898,78.61062513018167
-47.18559569912823,25.958428405206973,0.3542700712416168,1,0.650173557355875,48.183304303831086,222,98.66546490290325,13.869764342178046,38,20.742302156384067,8.689501058552676,2.5436708794335203,4.732707710025725,66.18248604071812
-54.39907176751027,30.01794872878107,0.704034659890649,2,0.8010130714348249,36.130295520692066,709,99.79938981554085,21.14189489873453,66,18.18164857776125,12.506084928689251,2.532340554103206,5.3817603959478095,51.583872537122524
-40.064694441502795,31.17707418460958,0.45954849153583044,3,0.541610440891215,40.125495312764485,775,99.80596111154102,21.66716722903089,81,17.941110084612095,15.536993155108128,1.9297207165904755,2.2354155696759164,84.79937454555181
-52.65485448905982,13.282387266718331,0.4815124822805409,1,0.5823080107868415,54.98264707195882,657,99.4064999126841,23.154720232364657,70,17.771983871137145,1.630896424533681,0.859823907630165,3.8584877695349364,76.36675993000377
-51.67568890585726,57.10331644334893,0.4230292900762145,3,0.7155918586051112,50.29671824977445,458,99.57449816098419,17.984634366579225,99,11.989985380760118,8.709856289397242,0.9167152406702557,5.123906549937798,82.98093374712963
-48.28831082755189,35.198710181019116,0.437002996814431,2,0.6884028747238535,43.09471974178493,338,99.5734429845969,26.920705604963516,96,22.294154776533993,14.586922444643358,2.2235424044700336,5.479117454691879,84.42994088044416
-42.22919789642613,32.10008308022589,0.727409356914324,3,0.7594466481553227,63.24277763129672,841,100.02568346826294,15.339752206786695,64,14.20630386730529,3.257958343905665,1.6999500270203738,2.4253850856007153,110.03095931126559
-45.73012011723888,36.151639842785805,0.5940369688623297,2,0.577127323955442,37.80069100009784,904,99.61137462089437,12.837124138233154,61,24.746808849395244,13.583346001225536,2.8009194661758365,3.7484813992093295,95.29765912566349
-47.92567249819045,37.09410980586605,0.3450797554852162,1,0.6675021405831332,46.38409534135937,855,98.83228470120152,21.093980480686994,52,26.181189094869524,10.984213841880027,2.712218706415581,3.497970419785375,85.95843605857858
-47.68355734940947,28.594465144975683,0.650421290068523,1,0.8195185402403098,44.94343721821528,629,100.45398346331841,16.577484999629768,35,18.98698518518408,14.624592281708914,2.040647610136581,2.9836793260223926,86.80693499067938
-49.78242665678267,23.687588637592995,0.6193242275141432,2,0.5807103806363215,56.15037627761045,782,100.14447932014943,22.65899039017338,11,23.68308163039681,9.102664683450126,1.7376035934348648,4.206874467369127,60.42404541962981
-47.209302427407465,35.99450686321704,0.47187875377117117,2,0.8476912296310268,50.48163691137194,971,99.52485407227665,16.711287795094535,64,25.63327924437857,10.794585865833476,1.5228391462468667,4.333033224845132,82.67571442322576
-62.647800388471516,33.85710840531453,0.5306696942029837,1,0.593258301411131,48.91834753465403,768,99.57742822293717,17.105376092007987,99,29.52328489401176,6.490507874862482,2.7860591225863565,5.7968398281052265,91.02346824778154
-51.48303729534899,21.90109900910592,0.4985055920578926,2,0.7849381577377611,31.55783296132761,303,99.64464690044835,16.69922454437598,27,20.050658610717015,9.315585428307127,2.0629438936780007,1.5730813173273264,61.34627219674008
-48.7933903254161,44.190356113672635,0.6972579904446933,2,0.6627041489786873,58.65034480632093,757,99.11466525957559,16.34003626892463,59,14.937349345017154,7.668202672290054,1.6284761030559598,4.532542610968879,97.06523285966708
-55.75507041809753,32.93352036322983,0.42037098110079096,3,0.5855091742361023,47.82174185168263,242,100.0574396336385,19.99031298038736,90,17.471723811395396,8.244434829576656,1.9350887509092936,3.2033423148139457,89.38184769026843
-48.068383410942204,37.29819362267631,0.5146010609775727,1,0.6503100952847402,51.1566101761042,286,100.00527321303406,21.195859373319582,54,13.691920737526802,10.445693210231525,1.8618651373447546,2.8249138417096624,78.42208604843177
-51.02235610493061,43.91920887679919,0.45718546690071954,1,0.7544929188178994,42.514367799061226,587,99.45676066448142,16.330835634687514,24,24.382903144504205,7.65002283822515,2.8817139819419495,3.7292339360856284,68.19006971854836
-41.22262150842255,30.21888821164835,0.35669595953821454,2,0.6993146005098508,40.94171237182927,221,99.83619364480981,14.146768788731489,16,5.893719606237884,3.303628230608121,2.0859947849216978,4.2841286226952,77.59133839198466
-42.134901373925715,33.169520069841155,0.7191638255054987,2,0.8118469411443343,64.99287758475687,449,100.0216733679054,22.493409794560204,90,16.9875495394366,10.733755463780849,2.008187860179274,3.4138150009315216,104.39474517461927
-52.329027845590815,38.10027238506116,0.3818433420897588,2,0.8435740060934881,32.26761421737587,199,99.61350526623036,21.939525910803898,92,22.059867616980977,10.65139989713609,1.3157655680312177,3.735612653349082,73.91694844123455
-50.75418855783348,22.751389161999477,0.5220129187487776,1,0.5816969334682149,39.45800972217228,383,98.98458363738636,23.573163770144138,36,16.6099108790279,12.228921880039298,2.2315484251249287,3.9904169764657973,62.96187075587587
-50.36973782804196,30.540516628460008,0.32592993936196646,3,0.5743730855089655,64.8049215266908,626,99.84289286595832,14.783216841313978,49,17.698617142390436,9.981011440098163,2.0215373119726365,4.419549518501515,80.52854762690927
-52.25829738079811,31.25548586651148,0.4600929460756907,1,0.5695206226379158,56.40746380998654,483,99.52818398218304,15.865994499074338,26,26.14567352732152,6.751046161240689,2.2648511885345632,5.13969385247044,79.57106221038521
-49.02487507985936,20.439414483166054,0.5421968821433457,3,0.610080390395198,46.7453746825758,654,98.9526278024148,24.11620525292266,41,16.400717409966045,14.575587369734784,2.026483642492944,3.801854158003793,62.23862152084646
-53.79141034443795,53.17636788673879,0.4175266020497637,2,0.8104214520819744,62.46596314288653,900,100.01743613299303,24.480235911471933,25,19.71359571757976,8.98315773265788,1.8269385155754756,4.099935901992581,68.03264313523317
-55.65307667468763,15.927065565075974,0.5586801850735655,1,0.7560361950666734,54.46860116396009,997,99.61849653054425,17.954460374702514,72,26.643779155630718,7.090590427504031,2.0248143074801437,4.035868811769707,110.40515635038008
-46.88644388049866,17.01896096312842,0.47309589081119174,3,0.6454972427077568,52.326600919744195,286,99.38524263146967,15.236933935569397,87,20.137196923757223,14.363318397058286,1.6136642541496944,5.7310926461363545,97.78802515512962
-46.852352078890945,43.14226575703579,0.6160082512398614,1,0.6988897409377165,52.25562017102418,107,100.53602695545078,16.492484154163463,69,34.019311357717484,15.106235617635635,2.077121367819095,4.4855374319040475,80.52514332416592
-54.02157879829996,37.13266250796542,0.6361760913340223,3,0.8404305505165939,54.65238217214494,723,99.22743432646281,15.172547832335567,91,27.476983779883287,1.7050643075850864,2.6455458462163595,4.386609168546272,100.28028320611023
-45.523222846187004,19.74035182519222,0.4413255239269988,3,0.8908010850979119,55.05692501297453,644,99.02856022056342,23.989611994034604,95,27.74335549072822,7.217465483462343,2.4409286762817284,3.959698121287754,93.49419842320795
-53.15788864582666,36.07289015101693,0.5076732859392957,1,0.7259384333442802,71.95973052895957,518,99.5782366170504,23.56450273796913,61,15.05901490466805,9.44999518039055,1.854164579326137,4.025576029981913,89.15912571831912
-48.734173809810095,44.6785044499731,0.5183454226472233,2,0.43407188159526006,48.05107188327328,189,99.42244492356397,20.406524299750092,89,21.509695770786053,10.8353107408775,1.8956043722833873,2.0546522966155507,64.80755720028982
-45.89827993693772,29.697369424030143,0.5619349295434699,1,0.7297287094759972,48.35952811851796,595,99.22067112338779,16.610930094528243,58,20.578850085686437,11.962640909193567,2.2926943946873317,3.5747243721880975,70.31587870999215
-50.16806282351857,55.98822900074582,0.5014381996244266,2,0.7934748129541347,37.63106812429286,760,100.20438570425013,15.594229625734835,58,19.9634995827328,17.55425196138261,2.186413012329201,4.531631164646816,68.82868815265309
-47.726295439294326,12.759381891319645,0.5190210959342842,3,0.7224632315856074,49.48102613178982,823,98.93887773290193,16.921885672419158,89,19.32107384807952,6.712876705336111,1.9995949917388038,4.009692603309175,94.7116120120319
-52.58214821943786,36.93823453859102,0.4756593525204881,3,0.7726514918734784,68.62886899544819,215,99.65487924211904,15.55695395232722,35,21.326291654931882,10.471379268178273,1.7216289107970582,3.834562505736849,95.08685094794753
-50.98233291714049,41.66528336221003,0.5115239866972018,1,0.7357065374460384,59.84485002434656,784,99.54366242724106,21.133061803169497,60,9.990201551545816,5.575099762127804,1.556062151453197,5.426037554271023,77.99083227857076
-51.0292971544017,38.913439016052465,0.6297940193535132,1,0.5765354582518134,44.56332256124672,119,99.49448693033797,23.81185158859414,52,17.365251404003317,10.680689315355567,1.5494351513441527,4.396118193456073,72.6791415523696
-53.73289173270119,27.95644273354352,0.5646083241211854,2,0.6113761566636536,50.30041364521285,990,100.07768614330519,23.969472200538405,79,30.414252397787905,14.973174163144222,1.919194738672551,2.821308686255177,99.34727060938003
-50.88387081557891,27.095585179888506,0.5701255639443369,2,0.6678847812869844,37.035616244150056,231,100.52703960286867,15.578329782615224,80,19.321307686348685,1.6133584535875372,2.1684369872202214,2.4218568413673522,58.107592840781265
-57.74309149431873,34.44145171087257,0.5723070324135578,1,0.8065414778238351,40.308806557016936,391,99.50014953311431,17.01133498630513,18,18.73121845206941,5.689074055421156,1.1408012704165467,4.94889242691084,43.39882029440671
-52.45576873571052,38.157544866520695,0.48461912221189646,2,0.6234115931679379,51.49441152613718,453,99.94409031156842,17.23403920999142,53,21.67485853383524,12.34984268202366,2.3656690464935335,3.100576155973792,80.06145556974792
-51.424377466848355,36.02473436282364,0.531882704357953,2,0.7455902633167647,45.05545397179547,336,99.52037666803432,25.095550772348012,73,22.159622586244637,12.426672487148476,1.4670539058048861,4.274017249382523,79.35011161369562
-51.2808987624769,40.40057890793389,0.39148263216642554,1,0.7303692593921196,39.55400210621582,688,99.53942422842499,13.329029291510473,99,10.737947579256184,7.51223935534398,1.6576583756441627,4.797957813364266,103.33852967284122
-51.207487229353895,19.811300429332647,0.6268807656316957,1,0.858619726507913,54.898407647378924,322,99.72568035951818,19.985195595732765,11,22.704942158087132,12.450911501240764,1.872872382935478,4.269541293208514,66.88264579131821
-50.30882099930064,27.722290208763653,0.22170395676567795,3,0.6958320221870585,49.17749913346676,535,99.5842601026608,15.625629757670417,45,24.740978358052544,13.913839144543296,2.1921155552952034,5.579908889105168,61.498802851855416
-47.60279240956968,20.599840678762458,0.4912851607664575,3,0.5245241581723741,34.32449628308961,737,99.04432455787058,19.042483770693718,12,24.939768891131926,11.654391687318098,2.7538370663769483,3.8331805165177877,59.547306395813166
-45.62741462933739,26.138872239138585,0.6140895977150275,1,0.7646870464896778,29.24853033832212,138,100.16560511653262,23.469248335143735,63,17.307203007502004,14.381261840659931,1.7673591617526796,4.305616719811456,53.931771048854245
-53.248826134241334,40.15220891814305,0.36361320663706587,3,0.9138055211634004,44.299885014257455,426,99.72473322324844,18.38435063677518,30,29.70624594684833,10.97203232463116,2.5404271447855913,3.579662559762854,44.524637463355546
-56.01600427694572,31.079839207252288,0.5399779917616851,2,0.7712383344866456,34.11734856558472,308,99.47664481962074,16.233283936638102,76,29.13817555711086,9.213561938965947,1.7989404424157933,3.7198283510728163,76.14424065332042
-55.21022206121552,56.068591631497696,0.4319233553420973,1,0.6212338408189593,31.310885935293463,205,99.18676556397361,23.738199824463546,18,28.698576545483384,10.854669811726469,2.66476965365208,4.802244662149376,55.208775163795394
-52.436014605974634,31.93406367189717,0.46311967348111316,3,0.5918054120821035,61.28969201402086,751,99.64599475952144,20.649579488545257,21,25.93907053943113,12.530083091387107,1.96445195878127,4.925492476119603,76.07450870058679
